name,year,rate,id
O'Brien County,1980,15.79017966,19141
Grundy County,1980,15.59996614,19075
Plymouth County,1980,15.43861827,19149
Cherokee County,1980,15.17449552,19035
Humboldt County,1980,15.1366486,19091
Wright County,1980,15.12068343,19197
Tama County,1980,14.89404332,19171
Iowa County,1980,14.63764406,19095
Crawford County,1980,14.5957666,19047
Clayton County,1980,14.26078009,19043
Shelby County,1980,14.17883011,19165
Mitchell County,1980,13.87052703,19131
Lucas County,1980,13.49680508,19117
Sac County,1980,13.30942863,19161
Harrison County,1980,13.01402582,19085
Calhoun County,1980,12.90490755,19025
Hancock County,1980,12.86943993,19081
Madison County,1980,12.62463271,19121
Keokuk County,1980,12.5462629,19107
Howard County,1980,12.39683591,19089
Allamakee County,1980,12.13791731,19005
Franklin County,1980,12.06914412,19069
Monroe County,1980,12.06154526,19135
Kossuth County,1980,11.93173375,19109
Worth County,1980,11.92499282,19195
Palo Alto County,1980,11.91135796,19147
Greene County,1980,11.69446254,19073
Lyon County,1980,11.58461999,19119
Clarke County,1980,11.34272854,19039
Guthrie County,1980,11.26191162,19077
Ida County,1980,11.24481542,19093
Osceola County,1980,11.07056984,19143
Audubon County,1980,10.7561928,19009
Pocahontas County,1980,10.5929596,19151
Decatur County,1980,10.52480585,19053
Fremont County,1980,10.43454179,19071
Davis County,1980,10.34144308,19051
Van Buren County,1980,10.07393576,19177
Adair County,1980,9.394350551,19001
Monona County,1980,9.220369088,19133
Taylor County,1980,8.960291859,19173
Wayne County,1980,8.918606463,19185
Adams County,1980,7.658058937,19003
Ringgold County,1980,6.508164421,19159
Polk County,1970,269.3409696,19153
Scott County,1970,170.0070655,19163
Black Hawk County,1970,126.1977686,19013
Linn County,1970,123.9936356,19113
Dubuque County,1970,79.89984195,19061
Johnson County,1970,64.54160013,19103
Woodbury County,1970,64.00184046,19193
Des Moines County,1970,62.3686837,19057
Story County,1970,60.32858334,19169
Wapello County,1970,54.96799958,19179
Pottawattamie County,1970,51.09476428,19155
Muscatine County,1970,46.41697272,19139
Lee County,1970,45.90363373,19111
Cerro Gordo County,1970,45.7557534,19033
Clinton County,1970,44.2456287,19045
Marshall County,1970,39.49997885,19127
Webster County,1970,36.66091167,19187
Bremer County,1970,27.86896906,19017
Warren County,1970,26.97344264,19181
Jasper County,1970,26.94493205,19099
Marion County,1970,26.02486521,19125
Boone County,1970,25.44084235,19015
Dallas County,1970,24.57226922,19049
Henry County,1970,23.62127668,19087
Carroll County,1970,22.1551528,19027
Mahaska County,1970,21.77468537,19123
Hardin County,1970,21.28218856,19083
Floyd County,1970,21.13034221,19067
Buchanan County,1970,20.63031254,19019
Jefferson County,1970,20.52585569,19101
Page County,1970,19.82127236,19145
Fayette County,1970,19.7501198,19065
Sioux County,1970,19.41467312,19167
Buena Vista County,1970,19.22642347,19021
Jones County,1970,18.93239563,19105
Washington County,1970,18.72350597,19183
Emmet County,1970,18.37717692,19063
Union County,1970,18.09710507,19175
Poweshiek County,1970,17.86963935,19157
Delaware County,1970,17.62740932,19055
Jackson County,1970,17.61057661,19097
Benton County,1970,17.53236508,19011
Hamilton County,1970,17.35717318,19079
Clay County,1970,17.1934742,19041
Montgomery County,1970,17.09504942,19137
Winnebago County,1970,17.08476204,19189
Cass County,1970,16.9540567,19029
Cedar County,1970,16.86438737,19031
Winneshiek County,1970,16.70185691,19191
Appanoose County,1970,16.67420321,19007
Dickinson County,1970,16.42999057,19059
